851c713e-f6b8-4924-95fa-a6c1cdb2b536,20887.0
c01f3975-dcc3-4591-afda-e19a3643d838,15601.0
97a6c0c1-d12b-4ca2-a191-3b699edfeecd,14608.0
4fb945af-58dd-4fdb-90d1-e71982f80824,18885.0
be6c4d54-75e1-452b-8ca6-f30853b76fee,12639.0
201beda0-4da6-4325-83e8-3d12aa1b17dc,17004.0
5d59c371-d929-4ee8-a9ad-83599db79eaf,19321.0
317cf7b4-8f1f-4c40-bda1-d77b4c3ba371,21583.0
a7afa941-c7df-493f-99f3-26a32fecb0ba,18497.0
f62296d5-71e7-47a4-bcd1-77b2bc7c01a2,20417.0
6732e8c8-cc89-4af2-936b-c0439750cdf0,16793.0
9d0462b4-6555-48d3-b9c6-f6f95bde86d9,23487.0
c8c2aff2-0257-4342-94ea-da89105c9814,17231.0
63c42298-8a74-4b8c-b376-e2c7bd87ac9d,18847.0
bf9b1bfc-9a4e-4f90-bc12-e8259d09f896,20142.0
b41f5f01-fae4-4e5c-a5dd-dd9420fae706,19081.0
d3c6a34d-3a79-41fb-b69e-20d35411a942,21222.0
cdfc591c-8e90-45a5-a56b-ab8fe274935d,21309.0
70d09c29-624f-4639-9cf6-4585d5942473,15742.0
d638fca7-5f40-4675-83e7-d55a7361166d,21245.0
737e00e0-5170-4ba3-8e0d-09bdcce48205,19112.0
c26aff40-f09e-47af-b43a-8892454793e8,19244.0
5e8bbb9e-de85-4b2c-9b64-2b7eb21fb2a7,20495.0
197f8e8c-2c9c-4e33-8d1d-14781493f88b,17972.0
cdb331e9-72b5-4371-96ff-bc16f69111c7,22588.0
cfb05f25-81b5-4c77-8e7b-aca6a3e05c4b,18013.0
684ff863-3a6a-418e-a3fb-b05e35db0d95,18700.0
cbfad3d6-54ff-4d0e-847f-9f22f71d0dbe,19043.0
be808297-e5c7-4cf2-a5c8-6b6a7b67e0c1,17833.0
57621305-7eae-4609-9e22-3de7f5702a52,18435.0
8f731b37-6e78-47ed-9e5f-ecd1abaf84d7,23870.0
2f4fccba-ece6-4b56-802f-6fc5d970f2f6,22326.0
40dd85bd-9777-41fa-85db-8b6c02eb5f98,15083.0
2ce41b96-9d6e-4e94-b385-15e7b2f53033,25927.0
e2e92cd6-91f3-47b0-ae93-3092343cf26c,22169.0
7dfd08c7-b206-487d-840c-7515f265ac0d,17645.0
6069beeb-83ce-464e-a1a7-0993f3100016,19306.0
ba8470b5-a3a8-4bc6-a16d-13f409b27940,26972.0
a9deeb5b-58aa-42df-a8af-548376b5d250,21310.0
188b7101-4ff7-4009-92dd-5e2413bc190b,23031.0
744f2a05-1aaf-4dd2-b3ea-51a7e838a378,23492.0
704c6304-03e9-476f-832c-7ba47a74550e,20213.0
c085a4b1-7e66-4fbd-b7ac-f3b4ee061fcd,21658.0
91c60df8-f20d-46ed-9f10-5bca28600459,25548.0
f39c202b-35a0-4863-92b2-75442090492f,17176.0
a7c647b2-136b-4b99-a702-e54dd1c0cb37,20552.0
531d67df-dc62-41d8-8046-725dc1bedae2,25332.0
fbc7eaef-79b5-447b-976d-0b58b917c9fb,16789.0
f9514a69-9789-49a9-aab3-52895d8068e3,17840.0
c3f3392f-6293-4561-8417-01fff0832806,26735.0
71053496-0c7f-49e9-bf64-074cc08ff8e6,18646.0
2919d6e8-a5ac-420b-b695-622ed635da90,20313.0
09e8d10e-aa8c-4aee-8a18-ee96a06d1c2e,16199.0
a9864e14-0952-447d-b3ff-c1ca100ec8cf,13853.0
adc2fe0f-30e3-4258-bd94-3d428459e5b3,13343.0
a4689bcb-cdaa-4ee7-abf1-d5629ce73ed1,21871.0
220cdbc8-0ec7-49a1-8e1d-fc5b115d7df5,23684.0
872d1af8-bcff-410d-8892-20b7e2bb4af4,16659.0
6a0c64e1-c403-42a3-8fe8-a1f9f8867e95,17331.0
dd8859d2-1910-4553-9400-cafae841cef2,18770.0
ec990354-9952-4145-94f4-ce93282ca5c1,21208.0
6c22eb17-99e5-4de7-aa2b-cfd74f05b99f,16582.0
5612068c-39c8-460e-bafd-9f6831da1b45,14896.0
0aba78d6-6f29-4b67-8105-4ee0f360eaf2,13841.0
8085dc47-36e1-4f9c-88a9-e0d15b03569f,19412.0
e47c822a-c1fe-49a5-b6bc-54d5c9d745e8,20646.0
14e25316-7811-4be3-8226-15395b09184c,17177.0
abc2ca18-f1db-485e-bda7-7b5fd83346ca,23148.0
a0d66adf-05df-4796-bb52-8eb58d7d1084,24485.0
1ff2b6ca-10dd-47b2-abc5-ee2bce4215a4,22264.0
bb5ff139-e8d8-4ab3-a299-b74846ef9b53,21210.0
fbc5f169-9c54-40fe-b4a0-37ecdeb60b9d,19170.0
5e9311fd-c045-42b7-bdb5-c956993ae026,17129.0
3b0fda70-1904-4524-9b39-aedbdeb97661,20708.0
575eb247-a5f3-45a4-a830-4d415000b05a,16951.0
395fecce-b0dc-4443-95fb-27673e668d91,19581.0
63a4b347-9e07-4cb4-923f-4797a159f6c4,21557.0
fe734380-f163-46f0-84fa-d1af9907465e,23566.0
06bf27a5-fe11-4b57-ba6d-e5f3c6d2cd7d,13702.0
0122e9cb-a406-401b-b854-f39ef2ec55bd,23193.0
d34f110d-e7d2-4c7a-8256-5b4e2458d4c5,18058.0
8f42a64e-4f95-4601-9421-b364bfbf1810,21581.0
6220db4f-abc4-4281-80f4-7c8aa189ada6,20628.0
3dd1a8ff-719d-41d4-a7b7-010d889b4b3a,17567.0
6c8af635-4ec2-49b5-a81e-9e75ed154637,20184.0
00d16ee1-ce58-48d5-bac2-47ed82bbf7ae,14962.0
ec4d6a00-cc33-4b7b-9e6f-70ea9d801287,20144.0
1ad64c61-3ba7-45bb-b7a3-136e75851969,18487.0
b99de78f-f0a5-42d3-af08-69c05af5b0d3,17409.0
a9300e96-2d46-4588-bf25-9f5c33e61c7d,17045.0
936bf2fe-9ae4-430e-aebb-b68cae296eec,22428.0
4ad815e2-20fa-4e32-ab2d-e12927a15cda,21333.0
776c36a9-4657-472b-a804-b0aa63e0bb78,23184.0
76e3e4c6-dfa0-4839-b6a9-563f764fd3f5,17466.0
8cf05663-df18-4e25-983a-a821dca3a781,15952.0
07939124-ed3e-483f-9da8-36a1603cd819,22234.0
a189a82e-ba98-49dd-872a-a95474aca0ab,16069.0
7d507f13-5c5b-4f5b-8cb3-2baab88aee4c,19133.0
16da7167-e038-4114-a53f-63254d4acd5c,21025.0
122e811c-54fa-4eb6-bcea-9de280db0833,17292.0
c888ede9-1df2-4643-bcd1-602fb6e0d451,24035.0
d0b5efce-a8c0-4265-92d8-182e18d70760,22224.0
c9e7e8b4-d211-43e7-acbd-1310434a8ce2,23885.0
5034c6ef-d0bb-4631-a426-9737c01e53fc,24137.0
97730d6d-b71e-436c-8f5c-c99add7fd577,17677.0
6c238116-a2b3-439e-8552-1723ef7eb1b4,16998.0
9a9a44e4-06af-45cf-91a8-8b3e5e30591e,21772.0
d0820003-02e3-4cf7-868f-c4fa97f0ebba,16785.0
2557b5bc-9c51-4d4e-882f-4afa7720f4ab,17954.0
db69980d-6b46-4482-87fc-b89ecafff990,18207.0
fd03f2b9-5cd3-437d-801a-4e0a682f1685,16170.0
8f036fa7-25ad-434e-84d9-7e64c841340a,15197.0
24af8258-7e48-4675-8cd0-049a175ac16b,26071.0
ff76786b-96b3-4eb1-bf40-986fd0de085d,18771.0
57c532b0-2eda-487e-9fb4-b143258da81f,21406.0
96ce303f-7b42-4de1-bf02-484b25ca4268,23469.0
ba91431b-b30a-4050-8fae-ad0b119bb957,18885.0
e995bba2-3c55-440f-a3f2-e8e954595595,17703.0
d95da975-5725-4301-9ede-63d913752ac4,17026.0
dcf16d7a-c718-485a-b850-33a648bd9d3e,17042.0
4b31705f-06d3-4229-98c6-6eb81db9b4ee,17513.0
64c8375f-f1ad-4eb4-bb9f-6f2382819a0c,22395.0
cff43d72-7be1-445b-be9d-2cacff77c0c5,12409.0
a40d1971-465e-498a-ab97-44c321097c35,14716.0
801c447b-22b1-4204-ab3f-a85d51ef169e,21960.0
72a08290-6647-47c5-ad40-77512fa384c4,18537.0
f608018b-7200-4e00-bf06-b951854e485d,19148.0
b2bae0cb-241e-4702-8ae3-49521daf2fb9,21340.0
d5d47e5c-0dca-4798-8904-7149205d9907,15848.0
9f2e3535-e75a-4e8f-8c6a-f2527c5e8167,16504.0
6dc0f986-11f8-443e-9960-8f92c8b71f15,19425.0
be2cf78c-dec6-4254-bfb0-fdf6b8e30f44,18712.0
08ef462c-986f-43b6-9281-efe48bf9c352,16450.0
200a66cb-c869-4e4e-9a54-c6ac65b7f970,18303.0
5d61f213-ec02-4ce1-ba52-6860513c6c46,22060.0
b9b1e3d9-d345-4d54-a173-72eb83595464,19963.0
9cd84403-1766-4278-826d-dccb4937da88,19288.0
192864bb-ac7c-41ac-ade4-cb8513f5450a,26969.0
8ef82834-9830-4ae9-b8c3-9ee859b2cb51,19004.0
968fc40b-0c48-4c65-9192-c90fb44cbea7,17921.0
0fee4968-b38e-4636-8cc2-aeeda2a2936c,19853.0
1816d870-4d0a-4cf9-a368-bafc3d2a85cc,24353.0
c6640631-9201-4bb1-b00b-d561d64a0a2c,21177.0
153f8b57-982a-4e62-8d00-42043303b4ce,17109.0
7862ecd1-9c4e-4975-a034-84be11833468,20283.0
f33f90f5-c9ad-43cd-8c6a-7528eeb89eba,17145.0
57f0f612-c389-445c-978f-3f92ce1660d7,19621.0
85da6de9-b2c3-4003-93b5-251f3be37756,26914.0
67fae533-752e-40a0-8526-69534ee65539,18439.0
81cf8689-b2a2-4b37-8b04-e233e31a7410,23326.0
e65c08f8-b1f3-4e2a-95cd-2ea990455ab3,18978.0
390e988e-ae6b-468f-b1b8-c630354d2b4e,16043.0
d1f05977-5807-4d4e-92a8-571ef7a5ef32,15641.0
7cd5ec49-e8ef-40ec-bfef-1f6950ae4846,18747.0
64997331-8227-480c-9336-bdfbaea6dd19,21780.0
73954ad3-8798-49ba-9add-2328986ed60d,14569.0
f0da7aef-d503-4880-be5d-14e1d689ab70,16655.0
c25a2342-0431-4962-b82c-72ab91cd97f5,16553.0
07e296c1-5ae9-4d78-9935-0bf0c08ab409,17386.0
99d18e6f-ffaf-4331-bf78-329038777e48,21979.0
bd74da3c-2557-47e8-b207-72aec77882d1,16736.0
b28d4569-f645-46ca-adc8-670dec9741c1,20999.0
703816ba-2326-4f02-911f-892bb51da776,16677.0
5d44bf85-fa74-4e8a-a860-5c49c1d82334,23898.0
31a54b42-17e2-4af3-8923-172b15c1ecc4,20934.0
e7212b76-d5f9-465c-b0ae-8613fd959426,18101.0
7da61ae0-4f87-4b69-895c-1b8b6da87dd6,18190.0
21880f78-7497-4d1f-9a16-c6ac8ba0e166,20542.0
f5b1c871-8a1f-4009-9ca8-4dd3865d61f8,24013.0
130bdaa9-284f-475a-a770-f888da89c2ce,16108.0
496affaf-e4ac-41bf-8e55-46ca8d4f570c,22960.0
1cfa1192-fa5d-4837-9e84-018900048100,25227.0
fbd22768-eb40-47bb-a737-a8d69c75a2d8,20872.0
003d3b6b-f682-43bd-9f64-35db42ea4733,21075.0
aa7163d5-7dab-4840-ab6e-f33b09aa2ca0,19288.0
aaef7574-b7ef-47b1-b7a6-51e20225aab6,18452.0
4ef96e61-13dc-4117-9e13-1d9669551990,21516.0
a752ba9f-e2d1-43ae-94e4-d6fd0bd07468,19637.0
03852946-6b52-4d29-bc3e-0e25d23b4d8d,17650.0
c67d2468-43f8-414a-90d2-24b3f4fcc12f,17944.0
fce90578-e937-45f9-8c03-6467ae595274,20776.0
ca849b5d-4dd9-41f3-b1fb-06977248d9cf,22757.0
ff92fa37-c896-460b-80df-d67d43971f12,22870.0
1e0a148d-f237-4a32-a8f8-c15f85e9bfd3,22226.0
0c612230-8101-4934-b3b5-0d4738f3c17a,13906.0
f5a03e3a-8562-4753-a242-7298d5c3cd92,19703.0
5d8779ac-be41-4fdd-b86a-43600bad4435,18233.0
cc3b6437-fdf1-4ebe-98a3-d4fffad9ace0,20424.0
c4810493-8db8-4f05-a345-d2cce1e5f3e5,14578.0
1e1b001a-2a14-4f51-ba68-cc7670cbbcb6,19437.0
c396f849-0b11-427c-b385-8c469b02375a,17573.0
4ee6a7cb-8ed2-4f39-8b13-369b0d09196d,21731.0
297da957-73b6-4e84-8b9b-69339cba2220,12692.0
4821f25e-66a0-4130-b89f-7cc04da31539,17331.0
f4c6b609-250d-44eb-9e65-bdf5e78ea61c,18984.0
f33d5f95-9d1e-493c-bfcf-e2aca13025f5,19930.0
f75e0fed-0057-40f1-8c78-f5ebfefcfe4a,17592.0
b907a228-d1d7-424d-8bc8-dd0ec4679b25,13876.0
8a73636f-caa1-40eb-8e98-387ffc9ca81f,14613.0
294e2d71-10c1-4d4f-86b2-bbfbf32f76e4,22398.0
059bfb44-0df5-4bfb-b47c-4975ccd58838,18057.0
58f87a92-b6f6-41de-b7ab-04224f40c8bd,14755.0
53d56612-2aac-4190-a9b3-e10405bed2ca,20298.0
6aea4269-31fb-4dda-9e87-6edd2ee9eb29,13876.0
8afafe45-9908-49c6-a8b4-37bbdf25e561,22311.0
767d66eb-ef57-48cd-a25a-634b30b34795,22164.0
03c1c9ec-1a4d-4ad5-81de-8f3d009015fd,17606.0
8ea45e61-8264-4aeb-b0a2-1a4c925c61b9,18048.0
999d2965-601c-4ca0-90a2-39f6b21b8648,17259.0
60ec8e71-9184-4bcb-ac10-4879adf1fc0f,19007.0
888cd35e-a5af-4747-b53b-b07f613b1c00,17127.0
f2eabb31-b2ea-46b4-9449-242de8cb646d,15733.0
4f605c0a-55eb-43e8-9b9c-104e2b9f846d,19558.0
c1147fef-5b1d-44cc-b32b-c8ca305d8bdf,22254.0
3e6fe208-d14d-43eb-a651-d48138d7258c,20549.0
8bf94f4c-04a2-4770-befe-89830bcd1a9b,15371.0
5fd17189-3416-4dd1-94a3-461eb9bd9dd3,21995.0
375b2127-9bc0-4f31-9e66-7bf9129d54c2,18250.0
58348f68-cf67-480d-91bf-9dd913a8eeb6,17684.0
abde0ecc-087c-46e2-a52f-b5586f76b5dc,19122.0
45ab3dc3-5d58-4965-8a6c-94c5095ddaf3,18579.0
1e79f809-6733-4c46-8910-1c5a4283fb98,15708.0
b48b55ce-597d-41d5-a57d-b9bfd6f2928a,21213.0
124a2f1c-0d0d-45f5-b4d2-de30dfae01be,19130.0
1e671161-80f3-4520-9989-da7d20c5c8b9,21455.0
7d3c5930-63da-415a-80a7-db0fab9c37e6,22588.0
23f53fdd-6511-4f9a-b450-d699079e12aa,19531.0
0ac97c9e-61e8-4d51-9298-00e875311ccd,14931.0
acb3815e-e3af-4646-8daa-59a2c30b7e64,24734.0
61499413-a5fb-46f3-a823-76390d96a4ba,19725.0
9e384bf8-2b6c-4bdb-8cb5-376d622ecde5,21414.0
bdca2b0f-4940-472a-9b2f-fe0d7ec9222c,16818.0
fbea257e-54f1-48dc-a4b3-3085c64c51a8,18260.0
4463807a-dec1-458d-8edb-1bb72f9d04c9,17318.0
a10dcff2-4bb3-4467-9d2e-2a127a9aedfc,21049.0
eaa91bcd-3e1b-4c88-9b50-f1ce0bf603ed,19851.0
7db139ca-27e7-48e3-a5fe-ae788d58ecd3,21968.0
de356226-5b3e-4530-88a9-ed0d995e1f94,17265.0
ec72103a-5b60-4b49-8d8e-5f4bb290cd40,19725.0
b37c68be-2212-4cb8-b99b-0744c21d68d3,25135.0
c2182c8f-9b27-4267-b6df-28c9efabe716,19627.0
d14e611b-03d0-4e1f-88e3-13d8268ca151,16210.0
5bb5a37a-8bfc-44ee-aae9-665731eaebf5,23594.0
85f39c78-142e-4030-a7a8-e9579ff1fde4,22127.0
24dfc48c-3d5e-4092-80ed-e5aa06881f2f,23042.0
5476c720-e712-4775-9750-9b53e6b61805,21331.0
a548ba19-86bd-4cab-a167-75c1bb739b16,22919.0
9ca58758-50e6-4a91-b01c-24729f7ecb1e,14580.0
d5d5f976-52ef-4541-acf7-3f3bfb431206,16707.0
74a04db2-5c5c-4f25-bd43-ca571a76468c,18782.0
73340e19-788c-4fda-817c-f92dc81f1bb0,17616.0
5e8153c5-1656-4c6f-bc6c-231a8e72e7ff,18713.0
